CODE_IRIS,inscrits,votants,abstentions,blancs,nuls,exprimes,RN,EXD,DLF,LR,DVD,DVC,ENS,MODEM,UDI,UG,LFI,PS,DVG,EELV,PCF,EXG,REG,AUTRE,score_RN,score_EXD,score_DLF,score_LR,score_DVD,score_DVC,score_ENS,score_MODEM,score_UDI,score_UG,score_LFI,score_PS,score_DVG,score_EELV,score_PCF,score_EXG,score_REG,score_AUTRE,pct_abstention,score_blanc,score_nul
473230101,1441,644,797,5.0,12,627,37,0,0,0,323,0,0,0,0,0,0,106,161,0,0,0,0,0,5.9,0.0,0.0,0.0,51.52,0.0,0.0,0.0,0.0,0.0,0.0,16.91,25.68,0.0,0.0,0.0,0.0,0.0,55.31,0.8,1.91
473230102,1789,825,964,7.0,11,807,63,0,0,0,452,0,0,0,0,0,0,107,185,0,0,0,0,0,7.81,0.0,0.0,0.0,56.01,0.0,0.0,0.0,0.0,0.0,0.0,13.26,22.92,0.0,0.0,0.0,0.0,0.0,53.88,0.87,1.36
473230103,2562,1138,1424,10.0,13,1115,65,0,0,0,539,0,0,0,0,0,0,204,307,0,0,0,0,0,5.83,0.0,0.0,0.0,48.34,0.0,0.0,0.0,0.0,0.0,0.0,18.3,27.53,0.0,0.0,0.0,0.0,0.0,55.58,0.9,1.17
473230201,923,398,525,2.0,7,389,31,0,0,0,212,0,0,0,0,0,0,57,89,0,0,0,0,0,7.97,0.0,0.0,0.0,54.5,0.0,0.0,0.0,0.0,0.0,0.0,14.65,22.88,0.0,0.0,0.0,0.0,0.0,56.88,0.51,1.8
473230202,2079,830,1249,4.0,13,813,70,0,0,0,400,0,0,0,0,0,0,118,225,0,0,0,0,0,8.61,0.0,0.0,0.0,49.2,0.0,0.0,0.0,0.0,0.0,0.0,14.51,27.68,0.0,0.0,0.0,0.0,0.0,60.08,0.49,1.6
473230301,1655,685,970,9.0,7,669,56,0,0,0,290,0,0,0,0,0,0,151,172,0,0,0,0,0,8.37,0.0,0.0,0.0,43.35,0.0,0.0,0.0,0.0,0.0,0.0,22.57,25.71,0.0,0.0,0.0,0.0,0.0,58.61,1.35,1.05
473230302,2439,984,1455,7.0,23,954,77,0,0,0,463,0,0,0,0,0,0,202,212,0,0,0,0,0,8.07,0.0,0.0,0.0,48.53,0.0,0.0,0.0,0.0,0.0,0.0,21.17,22.22,0.0,0.0,0.0,0.0,0.0,59.66,0.73,2.41
473230303,1845,800,1045,7.0,12,781,60,0,0,0,368,0,0,0,0,0,0,147,206,0,0,0,0,0,7.68,0.0,0.0,0.0,47.12,0.0,0.0,0.0,0.0,0.0,0.0,18.82,26.38,0.0,0.0,0.0,0.0,0.0,56.64,0.9,1.54
473230401,1870,913,957,7.0,13,893,93,0,0,0,463,0,0,0,0,0,0,129,208,0,0,0,0,0,10.41,0.0,0.0,0.0,51.85,0.0,0.0,0.0,0.0,0.0,0.0,14.45,23.29,0.0,0.0,0.0,0.0,0.0,51.18,0.78,1.46
480040000,237,76,161,21.0,2,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,67.93,39.62,3.77
480100000,265,203,62,5.0,5,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,23.4,2.59,2.59
480120000,304,236,68,2.0,3,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.64,22.37,0.87,1.3
480130000,780,586,194,4.0,15,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.95,24.87,0.71,2.65
480380000,184,104,80,1.0,1,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.53,43.48,0.98,0.98
480500000,401,142,259,0.0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.54,64.59,0.0,0.0
480680000,155,101,54,1.0,2,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,34.84,1.02,2.04
480750000,704,503,201,0.0,14,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.96,28.55,0.0,2.86
480860000,182,149,33,1.0,8,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.57,18.13,0.71,5.71
480960000,639,406,233,10.0,4,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.89,36.46,2.55,1.02
481000000,120,78,42,3.0,5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,35.0,4.29,7.14
481040000,496,313,183,4.0,3,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,36.9,1.31,0.98
481410000,112,71,41,6.0,6,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,36.61,10.17,10.17
481460000,816,520,296,6.0,11,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.18,36.27,1.19,2.19
481490000,49,27,22,1.0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,44.9,3.85,0.0
481560000,545,379,166,3.0,5,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.84,30.46,0.81,1.35
481600000,139,122,17,0.0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,12.23,0.0,0.0
481710000,156,102,54,13.0,3,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,34.62,15.12,3.49
481820000,54,50,4,0.0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.61,7.41,0.0,2.04
490150101,883,328,555,5.0,1,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,62.85,1.55,0.31
490150102,1772,901,871,24.0,15,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,49.15,2.78,1.74
490150106,995,396,599,8.0,6,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,60.2,2.09,1.57
490150108,868,412,456,10.0,6,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,52.53,2.53,1.52
490150109,1831,903,928,15.0,11,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.68,1.71,1.25
490150110,2816,1270,1546,20.0,12,1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,54.9,1.62,0.97
490150111,1834,926,908,10.0,6,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,49.51,1.1,0.66
490210101,2280,961,1319,10.0,5,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,57.85,1.06,0.53
490210102,2844,1199,1645,11.0,4,1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,57.84,0.93,0.34
490350101,2658,1436,1222,10.0,18,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,45.97,0.71,1.28
490350103,2744,1527,1217,24.0,12,1491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,44.35,1.61,0.8
490990101,1023,444,579,10.0,4,430,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,243,0.0,0.0,0.0,0.0,43.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.51,56.6,2.33,0.93
490990102,2043,812,1231,9.0,10,793,0,0,0,0,451,0,0,0,0,0,0,0,0,0,0,0,0,342,0.0,0.0,0.0,0.0,56.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.13,60.25,1.13,1.26
490990202,3878,1441,2437,22.0,25,1394,0,0,0,0,807,0,0,0,0,0,0,0,0,0,0,0,0,587,0.0,0.0,0.0,0.0,57.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.11,62.84,1.58,1.79
490990301,1213,474,739,9.0,5,460,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,232,0.0,0.0,0.0,0.0,49.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.43,60.92,1.96,1.09
490990401,1241,492,749,7.0,13,472,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,261,0.0,0.0,0.0,0.0,44.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.3,60.35,1.48,2.75
490990402,961,364,597,6.0,5,353,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,165,0.0,0.0,0.0,0.0,53.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.74,62.12,1.7,1.42
490990501,2283,854,1429,14.0,11,829,0,0,0,0,443,0,0,0,0,0,0,0,0,0,0,0,0,386,0.0,0.0,0.0,0.0,53.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.56,62.59,1.69,1.33
490990502,1922,653,1269,9.0,5,639,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,299,0.0,0.0,0.0,0.0,53.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.79,66.02,1.41,0.78
490990601,1027,389,638,7.0,4,378,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,171,0.0,0.0,0.0,0.0,54.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.24,62.12,1.85,1.06
490990602,2457,806,1651,14.0,17,775,0,0,0,0,434,0,0,0,0,0,0,0,0,0,0,0,0,341,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,67.2,1.81,2.19
490990603,1103,448,655,6.0,3,439,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,224,0.0,0.0,0.0,0.0,48.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.03,59.38,1.37,0.68
490990701,901,342,559,4.0,2,336,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,159,0.0,0.0,0.0,0.0,52.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.32,62.04,1.19,0.6
490990702,2721,1036,1685,19.0,7,1010,0,0,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,460,0.0,0.0,0.0,0.0,54.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.54,61.93,1.88,0.69
490990801,1154,418,736,7.0,6,405,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,221,0.0,0.0,0.0,0.0,45.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.57,63.78,1.73,1.48
490990802,1984,731,1253,17.0,14,700,0,0,0,0,368,0,0,0,0,0,0,0,0,0,0,0,0,332,0.0,0.0,0.0,0.0,52.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.43,63.16,2.43,2.0
490990901,1346,566,780,6.0,11,549,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,221,0.0,0.0,0.0,0.0,59.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.26,57.95,1.09,2.0
490990902,1026,239,787,0.0,3,236,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,101,0.0,0.0,0.0,0.0,57.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,76.71,0.0,1.27
490990903,2146,815,1331,9.0,6,800,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,0,336,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,62.02,1.12,0.75
490991001,950,320,630,2.0,2,316,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,147,0.0,0.0,0.0,0.0,53.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.52,66.32,0.63,0.63
490991002,3788,1396,2392,18.0,21,1357,0,0,0,0,743,0,0,0,0,0,0,0,0,0,0,0,0,614,0.0,0.0,0.0,0.0,54.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.25,63.15,1.33,1.55
490991101,1667,676,991,17.0,10,649,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,291,0.0,0.0,0.0,0.0,55.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.84,59.45,2.62,1.54
491130000,355,154,201,1.0,5,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469.59,56.62,0.68,3.38
491210000,334,204,130,1.0,12,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.92,0.52,6.28
491600000,2083,1012,1071,22.0,13,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,51.42,2.25,1.33
491820000,602,388,214,2.0,2,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.97,35.55,0.52,0.52
493280101,2187,756,1431,13.0,10,733,0,0,0,0,171,0,0,0,0,0,0,0,472,0,0,0,0,90,0.0,0.0,0.0,0.0,23.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.39,0.0,0.0,0.0,0.0,12.28,65.43,1.77,1.36
493280102,3001,1122,1879,20.0,19,1083,0,0,0,0,288,0,0,0,0,0,0,0,613,0,0,0,0,182,0.0,0.0,0.0,0.0,26.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.6,0.0,0.0,0.0,0.0,16.81,62.61,1.85,1.75
493280103,1654,519,1135,21.0,9,489,0,0,0,0,84,0,0,0,0,0,0,0,317,0,0,0,0,88,0.0,0.0,0.0,0.0,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.83,0.0,0.0,0.0,0.0,18.0,68.62,4.29,1.84
493280104,1219,335,884,11.0,12,312,0,0,0,0,60,0,0,0,0,0,0,0,206,0,0,0,0,46,0.0,0.0,0.0,0.0,19.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.03,0.0,0.0,0.0,0.0,14.74,72.52,3.53,3.85
493280105,1045,265,780,10.0,5,250,0,0,0,0,44,0,0,0,0,0,0,0,180,0,0,0,0,26,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,10.4,74.64,4.0,2.0
493280107,913,321,592,7.0,2,312,0,0,0,0,45,0,0,0,0,0,0,0,189,0,0,0,0,78,0.0,0.0,0.0,0.0,14.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.58,0.0,0.0,0.0,0.0,25.0,64.84,2.24,0.64
493280108,2403,802,1601,12.0,14,776,0,0,0,0,158,0,0,0,0,0,0,0,492,0,0,0,0,126,0.0,0.0,0.0,0.0,20.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.4,0.0,0.0,0.0,0.0,16.24,66.63,1.55,1.8
493280109,891,281,610,9.0,8,264,0,0,0,0,61,0,0,0,0,0,0,0,177,0,0,0,0,26,0.0,0.0,0.0,0.0,23.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.05,0.0,0.0,0.0,0.0,9.85,68.46,3.41,3.03
493280110,1783,556,1227,16.0,10,530,0,0,0,0,145,0,0,0,0,0,0,0,314,0,0,0,0,71,0.0,0.0,0.0,0.0,27.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.25,0.0,0.0,0.0,0.0,13.4,68.82,3.02,1.89
493280111,310,138,172,3.0,4,131,0,0,0,0,18,0,0,0,0,0,0,0,92,0,0,0,0,21,0.0,0.0,0.0,0.0,13.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.23,0.0,0.0,0.0,0.0,16.03,55.48,2.29,3.05
493280114,3474,1100,2374,22.0,16,1062,0,0,0,0,193,0,0,0,0,0,0,0,738,0,0,0,0,131,0.0,0.0,0.0,0.0,18.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.49,0.0,0.0,0.0,0.0,12.34,68.34,2.07,1.51
500030000,2772,1685,1087,25.0,13,1647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,39.21,1.52,0.79
500130000,315,135,180,0.0,4,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,57.14,0.0,3.05
500250101,1847,829,1018,20.0,11,798,0,0,0,0,289,509,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,36.22,63.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.12,2.51,1.38
500250102,1956,835,1121,13.0,15,807,0,0,0,0,332,475,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41.14,58.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.31,1.61,1.86
500250103,1792,735,1057,16.0,11,708,0,0,0,0,320,388,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45.2,54.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.98,2.26,1.55
500250201,2160,1013,1147,28.0,26,959,0,0,0,0,401,558,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41.81,58.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.1,2.92,2.71
500260000,78,75,3,0.0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.67,3.85,0.0,0.0
500280000,82,29,53,1.0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,64.63,3.57,0.0
500410101,1838,726,1112,9.0,7,710,0,0,0,0,106,0,0,0,0,0,0,0,604,0,0,0,0,0,0.0,0.0,0.0,0.0,14.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.07,0.0,0.0,0.0,0.0,0.0,60.5,1.27,0.99
500410102,1377,598,779,8.0,4,586,0,0,0,0,80,0,0,0,0,0,0,0,506,0,0,0,0,0,0.0,0.0,0.0,0.0,13.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.35,0.0,0.0,0.0,0.0,0.0,56.57,1.37,0.68
500410103,1678,997,681,15.0,2,980,0,0,0,0,172,0,0,0,0,0,0,0,808,0,0,0,0,0,0.0,0.0,0.0,0.0,17.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.45,0.0,0.0,0.0,0.0,0.0,40.58,1.53,0.2
500410104,1355,679,676,8.0,3,668,0,0,0,0,60,0,0,0,0,0,0,0,608,0,0,0,0,0,0.0,0.0,0.0,0.0,8.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.02,0.0,0.0,0.0,0.0,0.0,49.89,1.2,0.45
500410105,1217,552,665,3.0,5,544,0,0,0,0,136,0,0,0,0,0,0,0,408,0,0,0,0,0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,54.64,0.55,0.92
500410106,1794,712,1082,9.0,6,697,0,0,0,0,105,0,0,0,0,0,0,0,592,0,0,0,0,0,0.0,0.0,0.0,0.0,15.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.94,0.0,0.0,0.0,0.0,0.0,60.31,1.29,0.86
500440000,240,129,111,0.0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.67,46.25,0.0,0.0
500450000,488,141,347,0.0,1,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,71.11,0.0,0.71
500660000,2202,1243,959,26.0,8,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,43.55,2.15,0.66
501170000,332,214,118,0.0,3,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.73,35.54,0.0,1.42
501240000,110,51,59,2.0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.31,53.64,4.08,0.0
501290101,778,285,493,2.0,6,277,0,0,0,0,0,0,30,0,0,0,0,98,26,0,0,0,0,123,0.0,0.0,0.0,0.0,0.0,0.0,10.83,0.0,0.0,0.0,0.0,35.38,9.39,0.0,0.0,0.0,0.0,44.4,63.37,0.72,2.17
501290102,1724,562,1162,6.0,4,552,0,0,0,0,0,0,54,0,0,0,0,209,59,0,0,0,0,230,0.0,0.0,0.0,0.0,0.0,0.0,9.78,0.0,0.0,0.0,0.0,37.86,10.69,0.0,0.0,0.0,0.0,41.67,67.4,1.09,0.72
501290103,1469,527,942,5.0,6,516,0,0,0,0,0,0,50,0,0,0,0,171,77,0,0,0,0,218,0.0,0.0,0.0,0.0,0.0,0.0,9.69,0.0,0.0,0.0,0.0,33.14,14.92,0.0,0.0,0.0,0.0,42.25,64.13,0.97,1.16
501290201,2456,906,1550,10.0,9,887,0,0,0,0,0,0,58,0,0,0,0,309,139,0,0,0,0,381,0.0,0.0,0.0,0.0,0.0,0.0,6.54,0.0,0.0,0.0,0.0,34.84,15.67,0.0,0.0,0.0,0.0,42.95,63.11,1.13,1.01
