CODE_IRIS,inscrits,votants,abstentions,blancs,nuls,exprimes,RN,UXD,EXD,LR,DVD,DVC,HOR,UDI,UG,LFI,PS,DVG,EELV,PCF,EXG,REG,AUTRE,score_RN,score_UXD,score_EXD,score_LR,score_DVD,score_DVC,score_HOR,score_UDI,score_UG,score_LFI,score_PS,score_DVG,score_EELV,score_PCF,score_EXG,score_REG,score_AUTRE,pct_abstention,score_blanc,score_nul
721810803,1902,913,989,21.0,0,892,136,0,0,0,98,0,0,0,0,0,472,186,0,0,0,0,0,15.25,0.0,0.0,0.0,10.99,0.0,0.0,0.0,0.0,0.0,52.91,20.85,0.0,0.0,0.0,0.0,0.0,52.0,2.35,0.0
721810804,974,522,452,10.0,0,512,87,0,0,0,74,0,0,0,0,0,283,68,0,0,0,0,0,16.99,0.0,0.0,0.0,14.45,0.0,0.0,0.0,0.0,0.0,55.27,13.28,0.0,0.0,0.0,0.0,0.0,46.41,1.95,0.0
721810901,2034,1108,926,37.0,0,1071,175,0,0,0,141,0,0,0,0,0,576,179,0,0,0,0,0,16.34,0.0,0.0,0.0,13.17,0.0,0.0,0.0,0.0,0.0,53.78,16.71,0.0,0.0,0.0,0.0,0.0,45.53,3.45,0.0
721810902,904,521,383,17.0,0,504,61,0,0,0,77,0,0,0,0,0,288,78,0,0,0,0,0,12.1,0.0,0.0,0.0,15.28,0.0,0.0,0.0,0.0,0.0,57.14,15.48,0.0,0.0,0.0,0.0,0.0,42.37,3.37,0.0
721811001,1571,859,712,18.0,0,841,134,0,0,0,76,0,0,0,0,0,424,207,0,0,0,0,0,15.93,0.0,0.0,0.0,9.04,0.0,0.0,0.0,0.0,0.0,50.42,24.61,0.0,0.0,0.0,0.0,0.0,45.32,2.14,0.0
721811002,1028,449,579,13.0,0,436,51,0,0,0,48,0,0,0,0,0,243,94,0,0,0,0,0,11.7,0.0,0.0,0.0,11.01,0.0,0.0,0.0,0.0,0.0,55.73,21.56,0.0,0.0,0.0,0.0,0.0,56.32,2.98,0.0
721811003,1940,967,973,21.0,0,946,136,0,0,0,81,0,0,0,0,0,470,259,0,0,0,0,0,14.38,0.0,0.0,0.0,8.56,0.0,0.0,0.0,0.0,0.0,49.68,27.38,0.0,0.0,0.0,0.0,0.0,50.15,2.22,0.0
721811101,777,434,343,5.0,0,429,61,0,0,0,51,0,0,0,0,0,237,80,0,0,0,0,0,14.22,0.0,0.0,0.0,11.89,0.0,0.0,0.0,0.0,0.0,55.24,18.65,0.0,0.0,0.0,0.0,0.0,44.14,1.17,0.0
721811102,2778,1444,1334,29.0,0,1415,255,0,0,0,143,0,0,0,0,0,802,215,0,0,0,0,0,18.02,0.0,0.0,0.0,10.11,0.0,0.0,0.0,0.0,0.0,56.68,15.19,0.0,0.0,0.0,0.0,0.0,48.02,2.05,0.0
721811103,891,517,374,10.0,0,507,66,0,0,0,35,0,0,0,0,0,301,105,0,0,0,0,0,13.02,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,59.37,20.71,0.0,0.0,0.0,0.0,0.0,41.98,1.97,0.0
721811201,1061,556,505,10.0,0,546,50,0,0,0,51,0,0,0,0,0,307,138,0,0,0,0,0,9.16,0.0,0.0,0.0,9.34,0.0,0.0,0.0,0.0,0.0,56.23,25.27,0.0,0.0,0.0,0.0,0.0,47.6,1.83,0.0
721811202,896,494,402,6.0,0,488,75,0,0,0,46,0,0,0,0,0,271,96,0,0,0,0,0,15.37,0.0,0.0,0.0,9.43,0.0,0.0,0.0,0.0,0.0,55.53,19.67,0.0,0.0,0.0,0.0,0.0,44.87,1.23,0.0
721811203,2185,1206,979,22.0,0,1184,135,0,0,0,143,0,0,0,0,0,674,232,0,0,0,0,0,11.4,0.0,0.0,0.0,12.08,0.0,0.0,0.0,0.0,0.0,56.93,19.59,0.0,0.0,0.0,0.0,0.0,44.81,1.86,0.0
721811301,1938,1130,808,26.0,0,1104,135,0,0,0,164,0,0,0,0,0,579,226,0,0,0,0,0,12.23,0.0,0.0,0.0,14.86,0.0,0.0,0.0,0.0,0.0,52.45,20.47,0.0,0.0,0.0,0.0,0.0,41.69,2.36,0.0
721811302,2128,1049,1079,17.0,0,1032,151,0,0,0,120,0,0,0,0,0,570,191,0,0,0,0,0,14.63,0.0,0.0,0.0,11.63,0.0,0.0,0.0,0.0,0.0,55.23,18.51,0.0,0.0,0.0,0.0,0.0,50.7,1.65,0.0
721811303,1063,576,487,16.0,0,560,63,0,0,0,83,0,0,0,0,0,296,118,0,0,0,0,0,11.25,0.0,0.0,0.0,14.82,0.0,0.0,0.0,0.0,0.0,52.86,21.07,0.0,0.0,0.0,0.0,0.0,45.81,2.86,0.0
721811401,955,500,455,7.0,0,493,91,0,0,0,50,0,0,0,0,0,276,76,0,0,0,0,0,18.46,0.0,0.0,0.0,10.14,0.0,0.0,0.0,0.0,0.0,55.98,15.42,0.0,0.0,0.0,0.0,0.0,47.64,1.42,0.0
721811402,985,459,526,13.0,0,446,68,0,0,0,32,0,0,0,0,0,247,99,0,0,0,0,0,15.25,0.0,0.0,0.0,7.17,0.0,0.0,0.0,0.0,0.0,55.38,22.2,0.0,0.0,0.0,0.0,0.0,53.4,2.91,0.0
721811501,958,487,471,17.0,0,470,82,0,0,0,46,0,0,0,0,0,242,100,0,0,0,0,0,17.45,0.0,0.0,0.0,9.79,0.0,0.0,0.0,0.0,0.0,51.49,21.28,0.0,0.0,0.0,0.0,0.0,49.16,3.62,0.0
721811502,2744,1457,1287,18.0,0,1439,216,0,0,0,180,0,0,0,0,0,747,296,0,0,0,0,0,15.01,0.0,0.0,0.0,12.51,0.0,0.0,0.0,0.0,0.0,51.91,20.57,0.0,0.0,0.0,0.0,0.0,46.9,1.25,0.0
721811601,3104,1471,1633,32.0,0,1439,208,0,0,0,183,0,0,0,0,0,774,274,0,0,0,0,0,14.45,0.0,0.0,0.0,12.72,0.0,0.0,0.0,0.0,0.0,53.79,19.04,0.0,0.0,0.0,0.0,0.0,52.61,2.22,0.0
721811602,1846,992,854,20.0,0,972,156,0,0,0,92,0,0,0,0,0,523,201,0,0,0,0,0,16.05,0.0,0.0,0.0,9.47,0.0,0.0,0.0,0.0,0.0,53.81,20.68,0.0,0.0,0.0,0.0,0.0,46.26,2.06,0.0
721811701,854,324,530,9.0,0,315,65,0,0,0,32,0,0,0,0,0,142,76,0,0,0,0,0,20.63,0.0,0.0,0.0,10.16,0.0,0.0,0.0,0.0,0.0,45.08,24.13,0.0,0.0,0.0,0.0,0.0,62.06,2.86,0.0
721811702,914,269,645,7.0,0,262,52,0,0,0,14,0,0,0,0,0,110,86,0,0,0,0,0,19.85,0.0,0.0,0.0,5.34,0.0,0.0,0.0,0.0,0.0,41.98,32.82,0.0,0.0,0.0,0.0,0.0,70.57,2.67,0.0
721811703,1744,560,1184,13.0,0,547,99,0,0,0,43,0,0,0,0,0,251,154,0,0,0,0,0,18.1,0.0,0.0,0.0,7.86,0.0,0.0,0.0,0.0,0.0,45.89,28.15,0.0,0.0,0.0,0.0,0.0,67.89,2.38,0.0
721811801,823,189,634,5.0,0,184,30,0,0,0,9,0,0,0,0,0,86,59,0,0,0,0,0,16.3,0.0,0.0,0.0,4.89,0.0,0.0,0.0,0.0,0.0,46.74,32.07,0.0,0.0,0.0,0.0,0.0,77.04,2.72,0.0
721811802,984,375,609,16.0,0,359,59,0,0,0,21,0,0,0,0,0,191,88,0,0,0,0,0,16.43,0.0,0.0,0.0,5.85,0.0,0.0,0.0,0.0,0.0,53.2,24.51,0.0,0.0,0.0,0.0,0.0,61.89,4.46,0.0
721811803,963,255,708,7.0,0,248,57,0,0,0,10,0,0,0,0,0,93,88,0,0,0,0,0,22.98,0.0,0.0,0.0,4.03,0.0,0.0,0.0,0.0,0.0,37.5,35.48,0.0,0.0,0.0,0.0,0.0,73.52,2.82,0.0
721811901,1915,955,960,17.0,0,938,139,0,0,0,101,0,0,0,0,0,447,251,0,0,0,0,0,14.82,0.0,0.0,0.0,10.77,0.0,0.0,0.0,0.0,0.0,47.65,26.76,0.0,0.0,0.0,0.0,0.0,50.13,1.81,0.0
721811902,942,451,491,11.0,0,440,52,0,0,0,31,0,0,0,0,0,227,130,0,0,0,0,0,11.82,0.0,0.0,0.0,7.05,0.0,0.0,0.0,0.0,0.0,51.59,29.55,0.0,0.0,0.0,0.0,0.0,52.12,2.5,0.0
721812001,1845,757,1088,15.0,0,742,150,0,0,0,72,0,0,0,0,0,326,194,0,0,0,0,0,20.22,0.0,0.0,0.0,9.7,0.0,0.0,0.0,0.0,0.0,43.94,26.15,0.0,0.0,0.0,0.0,0.0,58.97,2.02,0.0
721812002,809,307,502,7.0,0,300,74,0,0,0,19,0,0,0,0,0,99,108,0,0,0,0,0,24.67,0.0,0.0,0.0,6.33,0.0,0.0,0.0,0.0,0.0,33.0,36.0,0.0,0.0,0.0,0.0,0.0,62.05,2.33,0.0
721812101,829,271,558,9.0,0,262,64,0,0,0,12,0,0,0,0,0,106,80,0,0,0,0,0,24.43,0.0,0.0,0.0,4.58,0.0,0.0,0.0,0.0,0.0,40.46,30.53,0.0,0.0,0.0,0.0,0.0,67.31,3.44,0.0
721812102,782,193,589,7.0,0,186,32,0,0,0,7,0,0,0,0,0,61,86,0,0,0,0,0,17.2,0.0,0.0,0.0,3.76,0.0,0.0,0.0,0.0,0.0,32.8,46.24,0.0,0.0,0.0,0.0,0.0,75.32,3.76,0.0
721812201,1468,709,759,24.0,0,685,155,0,0,0,46,0,0,0,0,0,342,142,0,0,0,0,0,22.63,0.0,0.0,0.0,6.72,0.0,0.0,0.0,0.0,0.0,49.93,20.73,0.0,0.0,0.0,0.0,0.0,51.7,3.5,0.0
721812202,1815,706,1109,13.0,0,693,195,0,0,0,31,0,0,0,0,0,309,158,0,0,0,0,0,28.14,0.0,0.0,0.0,4.47,0.0,0.0,0.0,0.0,0.0,44.59,22.8,0.0,0.0,0.0,0.0,0.0,61.1,1.88,0.0
721812301,899,349,550,7.0,0,342,88,0,0,0,16,0,0,0,0,0,144,94,0,0,0,0,0,25.73,0.0,0.0,0.0,4.68,0.0,0.0,0.0,0.0,0.0,42.11,27.49,0.0,0.0,0.0,0.0,0.0,61.18,2.05,0.0
721812302,1671,845,826,25.0,0,820,209,0,0,0,65,0,0,0,0,0,360,186,0,0,0,0,0,25.49,0.0,0.0,0.0,7.93,0.0,0.0,0.0,0.0,0.0,43.9,22.68,0.0,0.0,0.0,0.0,0.0,49.43,3.05,0.0
721812303,2510,1050,1460,16.0,0,1034,244,0,0,0,65,0,0,0,0,0,467,258,0,0,0,0,0,23.6,0.0,0.0,0.0,6.29,0.0,0.0,0.0,0.0,0.0,45.16,24.95,0.0,0.0,0.0,0.0,0.0,58.17,1.55,0.0
721812401,930,422,508,9.0,0,413,99,0,0,0,31,0,0,0,0,0,199,84,0,0,0,0,0,23.97,0.0,0.0,0.0,7.51,0.0,0.0,0.0,0.0,0.0,48.18,20.34,0.0,0.0,0.0,0.0,0.0,54.62,2.18,0.0
721812402,902,310,592,7.0,0,303,87,0,0,0,16,0,0,0,0,0,122,78,0,0,0,0,0,28.71,0.0,0.0,0.0,5.28,0.0,0.0,0.0,0.0,0.0,40.26,25.74,0.0,0.0,0.0,0.0,0.0,65.63,2.31,0.0
721812403,1575,772,803,15.0,0,757,167,0,0,0,69,0,0,0,0,0,324,197,0,0,0,0,0,22.06,0.0,0.0,0.0,9.11,0.0,0.0,0.0,0.0,0.0,42.8,26.02,0.0,0.0,0.0,0.0,0.0,50.98,1.98,0.0
721812501,1890,913,977,27.0,0,886,183,0,0,0,97,0,0,0,0,0,391,215,0,0,0,0,0,20.65,0.0,0.0,0.0,10.95,0.0,0.0,0.0,0.0,0.0,44.13,24.27,0.0,0.0,0.0,0.0,0.0,51.69,3.05,0.0
721812502,928,368,560,14.0,0,354,96,0,0,0,12,0,0,0,0,0,126,120,0,0,0,0,0,27.12,0.0,0.0,0.0,3.39,0.0,0.0,0.0,0.0,0.0,35.59,33.9,0.0,0.0,0.0,0.0,0.0,60.34,3.95,0.0
721812601,899,349,550,7.0,0,342,88,0,0,0,16,0,0,0,0,0,144,94,0,0,0,0,0,25.73,0.0,0.0,0.0,4.68,0.0,0.0,0.0,0.0,0.0,42.11,27.49,0.0,0.0,0.0,0.0,0.0,61.18,2.05,0.0
721812701,1086,485,601,7.0,0,478,70,0,0,0,114,0,0,0,0,0,219,75,0,0,0,0,0,14.64,0.0,0.0,0.0,23.85,0.0,0.0,0.0,0.0,0.0,45.82,15.69,0.0,0.0,0.0,0.0,0.0,55.34,1.46,0.0
721812801,958,487,471,17.0,0,470,82,0,0,0,46,0,0,0,0,0,242,100,0,0,0,0,0,17.45,0.0,0.0,0.0,9.79,0.0,0.0,0.0,0.0,0.0,51.49,21.28,0.0,0.0,0.0,0.0,0.0,49.16,3.62,0.0
721812901,786,354,432,4.0,0,350,68,0,0,0,22,0,0,0,0,0,182,78,0,0,0,0,0,19.43,0.0,0.0,0.0,6.29,0.0,0.0,0.0,0.0,0.0,52.0,22.29,0.0,0.0,0.0,0.0,0.0,54.96,1.14,0.0
721813001,842,400,442,12.0,0,388,90,0,0,0,21,0,0,0,0,0,175,102,0,0,0,0,0,23.2,0.0,0.0,0.0,5.41,0.0,0.0,0.0,0.0,0.0,45.1,26.29,0.0,0.0,0.0,0.0,0.0,52.49,3.09,0.0
721813101,888,334,554,6.0,0,328,97,0,0,0,14,0,0,0,0,0,147,70,0,0,0,0,0,29.57,0.0,0.0,0.0,4.27,0.0,0.0,0.0,0.0,0.0,44.82,21.34,0.0,0.0,0.0,0.0,0.0,62.39,1.83,0.0
721813201,1975,1174,801,18.0,0,1156,148,0,0,0,210,0,0,0,0,0,584,214,0,0,0,0,0,12.8,0.0,0.0,0.0,18.17,0.0,0.0,0.0,0.0,0.0,50.52,18.51,0.0,0.0,0.0,0.0,0.0,40.56,1.56,0.0
722310000,4120,2735,1385,31.0,27,2677,0,0,0,0,0,0,0,0,0,0,0,1233,0,0,0,0,1444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.06,0.0,0.0,0.0,0.0,53.94,33.62,1.16,1.01
722640101,1231,765,466,6.0,7,752,59,0,0,0,272,337,0,0,0,0,0,84,0,0,0,0,0,7.85,0.0,0.0,0.0,36.17,44.81,0.0,0.0,0.0,0.0,0.0,11.17,0.0,0.0,0.0,0.0,0.0,37.86,0.8,0.93
722640102,1437,756,681,5.0,12,739,100,0,0,0,345,208,0,0,0,0,0,86,0,0,0,0,0,13.53,0.0,0.0,0.0,46.68,28.15,0.0,0.0,0.0,0.0,0.0,11.64,0.0,0.0,0.0,0.0,0.0,47.39,0.68,1.62
722640103,1416,812,604,6.0,10,796,117,0,0,0,341,291,0,0,0,0,0,47,0,0,0,0,0,14.7,0.0,0.0,0.0,42.84,36.56,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,42.66,0.75,1.26
722640104,913,479,434,1.0,7,471,62,0,0,0,200,168,0,0,0,0,0,41,0,0,0,0,0,13.16,0.0,0.0,0.0,42.46,35.67,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,47.54,0.21,1.49
722640105,2154,1167,987,8.0,12,1147,73,0,0,0,526,408,0,0,0,0,0,140,0,0,0,0,0,6.36,0.0,0.0,0.0,45.86,35.57,0.0,0.0,0.0,0.0,0.0,12.21,0.0,0.0,0.0,0.0,0.0,45.82,0.7,1.05
722640106,729,395,334,3.0,5,387,67,0,0,0,180,124,0,0,0,0,0,16,0,0,0,0,0,17.31,0.0,0.0,0.0,46.51,32.04,0.0,0.0,0.0,0.0,0.0,4.13,0.0,0.0,0.0,0.0,0.0,45.82,0.78,1.29
722640107,628,218,410,1.0,6,211,35,0,0,0,96,53,0,0,0,0,0,27,0,0,0,0,0,16.59,0.0,0.0,0.0,45.5,25.12,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,0.0,65.29,0.47,2.84
723460000,3883,2396,1487,17.0,10,2369,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,2095,0.0,0.0,0.0,0.0,11.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.43,38.3,0.72,0.42
723860000,3547,2235,1312,28.0,19,2188,0,0,0,0,0,0,0,0,0,0,0,1088,0,0,0,0,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.73,0.0,0.0,0.0,0.0,50.27,36.99,1.28,0.87
730060000,3649,2429,1220,105.0,53,2271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,33.43,4.62,2.33
730110101,1825,1002,823,7.0,12,983,0,0,0,0,695,0,0,0,0,0,0,288,0,0,0,0,0,0.0,0.0,0.0,0.0,70.7,0.0,0.0,0.0,0.0,0.0,0.0,29.3,0.0,0.0,0.0,0.0,0.0,45.1,0.71,1.22
730110102,2545,1397,1148,21.0,13,1363,0,0,0,0,1000,0,0,0,0,0,0,363,0,0,0,0,0,0.0,0.0,0.0,0.0,73.37,0.0,0.0,0.0,0.0,0.0,0.0,26.63,0.0,0.0,0.0,0.0,0.0,45.11,1.54,0.95
730110103,1981,1156,825,6.0,15,1135,0,0,0,0,802,0,0,0,0,0,0,333,0,0,0,0,0,0.0,0.0,0.0,0.0,70.66,0.0,0.0,0.0,0.0,0.0,0.0,29.34,0.0,0.0,0.0,0.0,0.0,41.65,0.53,1.32
730110104,1133,591,542,6.0,7,578,0,0,0,0,422,0,0,0,0,0,0,156,0,0,0,0,0,0.0,0.0,0.0,0.0,73.01,0.0,0.0,0.0,0.0,0.0,0.0,26.99,0.0,0.0,0.0,0.0,0.0,47.84,1.04,1.21
730110105,1133,591,542,6.0,7,578,0,0,0,0,422,0,0,0,0,0,0,156,0,0,0,0,0,0.0,0.0,0.0,0.0,73.01,0.0,0.0,0.0,0.0,0.0,0.0,26.99,0.0,0.0,0.0,0.0,0.0,47.84,1.04,1.21
730110106,3149,1418,1731,16.0,17,1385,0,0,0,0,943,0,0,0,0,0,0,442,0,0,0,0,0,0.0,0.0,0.0,0.0,68.09,0.0,0.0,0.0,0.0,0.0,0.0,31.91,0.0,0.0,0.0,0.0,0.0,54.97,1.16,1.23
730310000,3642,1961,1681,17.0,3,1941,0,0,0,0,488,0,0,0,0,0,0,0,0,0,0,0,1453,0.0,0.0,0.0,0.0,25.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.86,46.16,0.88,0.15
730540101,1492,1006,486,8.0,10,988,0,0,0,0,502,0,0,0,0,0,0,0,0,0,0,0,486,0.0,0.0,0.0,0.0,50.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.19,32.57,0.81,1.01
730540102,3863,2709,1154,36.0,30,2643,0,0,0,0,1419,0,0,0,0,0,0,0,0,0,0,0,1224,0.0,0.0,0.0,0.0,53.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.31,29.87,1.36,1.14
730650101,1898,1116,782,20.0,6,1090,110,0,0,0,444,0,0,0,536,0,0,0,0,0,0,0,0,10.09,0.0,0.0,0.0,40.73,0.0,0.0,0.0,49.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2,1.83,0.55
730650201,1041,453,588,12.0,5,436,53,0,0,0,186,0,0,0,197,0,0,0,0,0,0,0,0,12.16,0.0,0.0,0.0,42.66,0.0,0.0,0.0,45.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.48,2.75,1.15
730650202,917,301,616,1.0,5,295,55,0,0,0,101,0,0,0,139,0,0,0,0,0,0,0,0,18.64,0.0,0.0,0.0,34.24,0.0,0.0,0.0,47.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.18,0.34,1.69
730650301,2167,1222,945,16.0,7,1199,111,0,0,0,507,0,0,0,581,0,0,0,0,0,0,0,0,9.26,0.0,0.0,0.0,42.29,0.0,0.0,0.0,48.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.61,1.33,0.58
730650302,1096,653,443,4.0,2,647,45,0,0,0,277,0,0,0,325,0,0,0,0,0,0,0,0,6.96,0.0,0.0,0.0,42.81,0.0,0.0,0.0,50.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.42,0.62,0.31
730650303,3051,1806,1245,30.0,9,1767,146,0,0,0,699,0,0,0,922,0,0,0,0,0,0,0,0,8.26,0.0,0.0,0.0,39.56,0.0,0.0,0.0,52.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.81,1.7,0.51
730650401,1188,573,615,11.0,7,555,99,0,0,0,250,0,0,0,206,0,0,0,0,0,0,0,0,17.84,0.0,0.0,0.0,45.05,0.0,0.0,0.0,37.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.77,1.98,1.26
730650402,3162,1987,1175,19.0,15,1953,233,0,0,0,972,0,0,0,748,0,0,0,0,0,0,0,0,11.93,0.0,0.0,0.0,49.77,0.0,0.0,0.0,38.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.16,0.97,0.77
730650501,4068,2089,1979,34.0,14,2041,306,0,0,0,931,0,0,0,804,0,0,0,0,0,0,0,0,14.99,0.0,0.0,0.0,45.61,0.0,0.0,0.0,39.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.65,1.67,0.69
730650601,702,250,452,7.0,8,235,31,0,0,0,100,0,0,0,104,0,0,0,0,0,0,0,0,13.19,0.0,0.0,0.0,42.55,0.0,0.0,0.0,44.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.39,2.98,3.4
730650602,850,203,647,4.0,2,197,28,0,0,0,82,0,0,0,87,0,0,0,0,0,0,0,0,14.21,0.0,0.0,0.0,41.62,0.0,0.0,0.0,44.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.12,2.03,1.02
730650603,860,352,508,8.0,4,340,56,0,0,0,158,0,0,0,126,0,0,0,0,0,0,0,0,16.47,0.0,0.0,0.0,46.47,0.0,0.0,0.0,37.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.07,2.35,1.18
730650604,750,272,478,3.0,2,267,29,0,0,0,146,0,0,0,92,0,0,0,0,0,0,0,0,10.86,0.0,0.0,0.0,54.68,0.0,0.0,0.0,34.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.73,1.12,0.75
730650605,750,272,478,3.0,2,267,29,0,0,0,146,0,0,0,92,0,0,0,0,0,0,0,0,10.86,0.0,0.0,0.0,54.68,0.0,0.0,0.0,34.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.73,1.12,0.75
730650701,1964,962,1002,17.0,11,934,120,0,0,0,417,0,0,0,397,0,0,0,0,0,0,0,0,12.85,0.0,0.0,0.0,44.65,0.0,0.0,0.0,42.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.02,1.82,1.18
730650801,2001,1189,812,13.0,12,1164,106,0,0,0,570,0,0,0,488,0,0,0,0,0,0,0,0,9.11,0.0,0.0,0.0,48.97,0.0,0.0,0.0,41.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.58,1.12,1.03
730650802,988,483,505,6.0,4,473,59,0,0,0,201,0,0,0,213,0,0,0,0,0,0,0,0,12.47,0.0,0.0,0.0,42.49,0.0,0.0,0.0,45.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.11,1.27,0.85
730650901,1912,1114,798,17.0,7,1090,84,0,0,0,443,0,0,0,563,0,0,0,0,0,0,0,0,7.71,0.0,0.0,0.0,40.64,0.0,0.0,0.0,51.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.74,1.56,0.64
730650902,2092,1244,848,14.0,9,1221,106,0,0,0,525,0,0,0,590,0,0,0,0,0,0,0,0,8.68,0.0,0.0,0.0,43.0,0.0,0.0,0.0,48.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.54,1.15,0.74
730650903,1118,620,498,4.0,2,614,52,0,0,0,274,0,0,0,288,0,0,0,0,0,0,0,0,8.47,0.0,0.0,0.0,44.63,0.0,0.0,0.0,46.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.54,0.65,0.33
730651001,2304,1096,1208,25.0,10,1061,112,0,0,0,444,0,0,0,505,0,0,0,0,0,0,0,0,10.56,0.0,0.0,0.0,41.85,0.0,0.0,0.0,47.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.43,2.36,0.94
730651002,1877,1067,810,13.0,7,1047,98,0,0,0,438,0,0,0,511,0,0,0,0,0,0,0,0,9.36,0.0,0.0,0.0,41.83,0.0,0.0,0.0,48.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.15,1.24,0.67
731820000,2054,1242,812,13.0,6,1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,39.53,1.06,0.49
731860000,433,373,60,1.0,3,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.86,0.27,0.81
732270000,1978,1279,699,16.0,8,1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,35.34,1.27,0.64
732860000,921,666,255,3.0,4,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,27.69,0.46,0.61
733260000,1919,1301,618,9.0,0,1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,32.2,0.7,0.0
740100101,1180,676,504,13.0,5,658,79,0,0,0,0,349,0,0,230,0,0,0,0,0,0,0,0,12.01,0.0,0.0,0.0,0.0,53.04,0.0,0.0,34.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.71,1.98,0.76
740100102,2271,1398,873,14.0,6,1378,153,0,0,0,0,824,0,0,401,0,0,0,0,0,0,0,0,11.1,0.0,0.0,0.0,0.0,59.8,0.0,0.0,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.44,1.02,0.44
740100103,1140,616,524,10.0,10,596,51,0,0,0,0,322,0,0,223,0,0,0,0,0,0,0,0,8.56,0.0,0.0,0.0,0.0,54.03,0.0,0.0,37.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.96,1.68,1.68
740100201,2434,1373,1061,20.0,11,1342,200,0,0,0,0,715,0,0,427,0,0,0,0,0,0,0,0,14.9,0.0,0.0,0.0,0.0,53.28,0.0,0.0,31.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.59,1.49,0.82
740100202,1143,654,489,12.0,5,637,84,0,0,0,0,381,0,0,172,0,0,0,0,0,0,0,0,13.19,0.0,0.0,0.0,0.0,59.81,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.78,1.88,0.78
