CODE_IRIS,inscrits,votants,abstentions,blancs,nuls,exprimes,RN,EXD,LR,DVD,DVC,MODEM,UDI,UG,PS,DVG,EELV,PCF,EXG,AUTRE,score_RN,score_EXD,score_LR,score_DVD,score_DVC,score_MODEM,score_UDI,score_UG,score_PS,score_DVG,score_EELV,score_PCF,score_EXG,score_AUTRE,pct_abstention,score_blanc,score_nul
692590501,1116,463,653,0.0,18,445,0,21,0,67,0,0,0,0,234,0,0,123,0,0,0.0,4.72,0.0,15.06,0.0,0.0,0.0,0.0,52.58,0.0,0.0,27.64,0.0,0.0,58.51,0.0,4.04
692590502,1380,501,879,0.0,17,484,0,22,0,111,0,0,0,0,162,0,0,189,0,0,0.0,4.55,0.0,22.93,0.0,0.0,0.0,0.0,33.47,0.0,0.0,39.05,0.0,0.0,63.7,0.0,3.51
692590601,1948,1014,934,0.0,25,989,0,128,0,351,0,0,0,0,134,0,0,376,0,0,0.0,12.94,0.0,35.49,0.0,0.0,0.0,0.0,13.55,0.0,0.0,38.02,0.0,0.0,47.95,0.0,2.53
692590602,1223,691,532,0.0,14,677,0,96,0,275,0,0,0,0,51,0,0,255,0,0,0.0,14.18,0.0,40.62,0.0,0.0,0.0,0.0,7.53,0.0,0.0,37.67,0.0,0.0,43.5,0.0,2.07
692590701,797,406,391,0.0,14,392,0,54,0,125,0,0,0,0,48,0,0,165,0,0,0.0,13.78,0.0,31.89,0.0,0.0,0.0,0.0,12.24,0.0,0.0,42.09,0.0,0.0,49.06,0.0,3.57
692590702,1651,750,901,0.0,34,716,0,91,0,192,0,0,0,0,140,0,0,293,0,0,0.0,12.71,0.0,26.82,0.0,0.0,0.0,0.0,19.55,0.0,0.0,40.92,0.0,0.0,54.57,0.0,4.75
692590801,1159,540,619,0.0,25,515,0,79,0,186,0,0,0,0,86,0,0,164,0,0,0.0,15.34,0.0,36.12,0.0,0.0,0.0,0.0,16.7,0.0,0.0,31.84,0.0,0.0,53.41,0.0,4.85
692590802,924,436,488,0.0,16,420,0,64,0,136,0,0,0,0,58,0,0,162,0,0,0.0,15.24,0.0,32.38,0.0,0.0,0.0,0.0,13.81,0.0,0.0,38.57,0.0,0.0,52.81,0.0,3.81
692590803,992,492,500,0.0,22,470,0,70,0,193,0,0,0,0,66,0,0,141,0,0,0.0,14.89,0.0,41.06,0.0,0.0,0.0,0.0,14.04,0.0,0.0,30.0,0.0,0.0,50.4,0.0,4.68
692590804,984,487,497,0.0,11,476,0,51,0,179,0,0,0,0,73,0,0,173,0,0,0.0,10.71,0.0,37.61,0.0,0.0,0.0,0.0,15.34,0.0,0.0,36.34,0.0,0.0,50.51,0.0,2.31
692630000,616,345,271,0.0,28,317,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,43.99,0.0,8.83
692640101,506,271,235,0.0,4,267,49,0,0,180,0,0,0,38,0,0,0,0,0,0,18.35,0.0,0.0,67.42,0.0,0.0,0.0,14.23,0.0,0.0,0.0,0.0,0.0,0.0,46.44,0.0,1.5
692640102,842,350,492,0.0,4,346,36,0,0,251,0,0,0,59,0,0,0,0,0,0,10.4,0.0,0.0,72.54,0.0,0.0,0.0,17.05,0.0,0.0,0.0,0.0,0.0,0.0,58.43,0.0,1.16
692640201,842,350,492,0.0,4,346,36,0,0,251,0,0,0,59,0,0,0,0,0,0,10.4,0.0,0.0,72.54,0.0,0.0,0.0,17.05,0.0,0.0,0.0,0.0,0.0,0.0,58.43,0.0,1.16
692640202,998,447,551,0.0,13,434,80,0,0,284,0,0,0,70,0,0,0,0,0,0,18.43,0.0,0.0,65.44,0.0,0.0,0.0,16.13,0.0,0.0,0.0,0.0,0.0,0.0,55.21,0.0,3.0
692640203,1764,922,842,0.0,14,908,178,0,0,616,0,0,0,114,0,0,0,0,0,0,19.6,0.0,0.0,67.84,0.0,0.0,0.0,12.56,0.0,0.0,0.0,0.0,0.0,0.0,47.73,0.0,1.54
692640301,1971,1045,926,0.0,21,1024,147,0,0,754,0,0,0,123,0,0,0,0,0,0,14.36,0.0,0.0,73.63,0.0,0.0,0.0,12.01,0.0,0.0,0.0,0.0,0.0,0.0,46.98,0.0,2.05
692640302,1291,660,631,0.0,10,650,105,0,0,449,0,0,0,96,0,0,0,0,0,0,16.15,0.0,0.0,69.08,0.0,0.0,0.0,14.77,0.0,0.0,0.0,0.0,0.0,0.0,48.88,0.0,1.54
692640303,973,454,519,0.0,20,434,74,0,0,284,0,0,0,76,0,0,0,0,0,0,17.05,0.0,0.0,65.44,0.0,0.0,0.0,17.51,0.0,0.0,0.0,0.0,0.0,0.0,53.34,0.0,4.61
692640401,2019,1070,949,0.0,20,1050,151,0,0,720,0,0,0,179,0,0,0,0,0,0,14.38,0.0,0.0,68.57,0.0,0.0,0.0,17.05,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,1.9
692640402,2552,1487,1065,0.0,26,1461,185,0,0,1050,0,0,0,226,0,0,0,0,0,0,12.66,0.0,0.0,71.87,0.0,0.0,0.0,15.47,0.0,0.0,0.0,0.0,0.0,0.0,41.73,0.0,1.78
692640501,2890,1660,1230,0.0,28,1632,208,0,0,1192,0,0,0,232,0,0,0,0,0,0,12.75,0.0,0.0,73.04,0.0,0.0,0.0,14.22,0.0,0.0,0.0,0.0,0.0,0.0,42.56,0.0,1.72
692640502,2067,1214,853,0.0,27,1187,135,0,0,863,0,0,0,189,0,0,0,0,0,0,11.37,0.0,0.0,72.7,0.0,0.0,0.0,15.92,0.0,0.0,0.0,0.0,0.0,0.0,41.27,0.0,2.27
692640601,1692,774,918,0.0,17,757,89,0,0,548,0,0,0,120,0,0,0,0,0,0,11.76,0.0,0.0,72.39,0.0,0.0,0.0,15.85,0.0,0.0,0.0,0.0,0.0,0.0,54.26,0.0,2.25
692660101,3333,1683,1650,0.0,40,1643,235,0,512,0,0,0,0,679,0,0,217,0,0,0,14.3,0.0,31.16,0.0,0.0,0.0,0.0,41.33,0.0,0.0,13.21,0.0,0.0,0.0,49.5,0.0,2.43
692660102,1037,546,491,0.0,12,534,72,0,164,0,0,0,0,197,0,0,101,0,0,0,13.48,0.0,30.71,0.0,0.0,0.0,0.0,36.89,0.0,0.0,18.91,0.0,0.0,0.0,47.35,0.0,2.25
692660103,3890,1650,2240,0.0,46,1604,345,0,359,0,0,0,0,692,0,0,208,0,0,0,21.51,0.0,22.38,0.0,0.0,0.0,0.0,43.14,0.0,0.0,12.97,0.0,0.0,0.0,57.58,0.0,2.87
692660201,844,445,399,0.0,10,435,118,0,124,0,0,0,0,139,0,0,54,0,0,0,27.13,0.0,28.51,0.0,0.0,0.0,0.0,31.95,0.0,0.0,12.41,0.0,0.0,0.0,47.27,0.0,2.3
692660202,900,359,541,0.0,10,349,66,0,49,0,0,0,0,189,0,0,45,0,0,0,18.91,0.0,14.04,0.0,0.0,0.0,0.0,54.15,0.0,0.0,12.89,0.0,0.0,0.0,60.11,0.0,2.87
692660301,2090,946,1144,0.0,29,917,163,0,220,0,0,0,0,409,0,0,125,0,0,0,17.78,0.0,23.99,0.0,0.0,0.0,0.0,44.6,0.0,0.0,13.63,0.0,0.0,0.0,54.74,0.0,3.16
692660302,1928,916,1012,0.0,19,897,114,0,230,0,0,0,0,407,0,0,146,0,0,0,12.71,0.0,25.64,0.0,0.0,0.0,0.0,45.37,0.0,0.0,16.28,0.0,0.0,0.0,52.49,0.0,2.12
692660401,978,373,605,0.0,11,362,42,0,68,0,0,0,0,187,0,0,65,0,0,0,11.6,0.0,18.78,0.0,0.0,0.0,0.0,51.66,0.0,0.0,17.96,0.0,0.0,0.0,61.86,0.0,3.04
692660402,978,373,605,0.0,11,362,42,0,68,0,0,0,0,187,0,0,65,0,0,0,11.6,0.0,18.78,0.0,0.0,0.0,0.0,51.66,0.0,0.0,17.96,0.0,0.0,0.0,61.86,0.0,3.04
692660403,1051,573,478,0.0,11,562,69,0,171,0,0,0,0,252,0,0,70,0,0,0,12.28,0.0,30.43,0.0,0.0,0.0,0.0,44.84,0.0,0.0,12.46,0.0,0.0,0.0,45.48,0.0,1.96
692660501,935,467,468,0.0,12,455,100,0,132,0,0,0,0,174,0,0,49,0,0,0,21.98,0.0,29.01,0.0,0.0,0.0,0.0,38.24,0.0,0.0,10.77,0.0,0.0,0.0,50.05,0.0,2.64
692660502,984,429,555,0.0,14,415,83,0,105,0,0,0,0,183,0,0,44,0,0,0,20.0,0.0,25.3,0.0,0.0,0.0,0.0,44.1,0.0,0.0,10.6,0.0,0.0,0.0,56.4,0.0,3.37
692660601,1927,1005,922,0.0,26,979,175,0,248,0,0,0,0,446,0,0,110,0,0,0,17.88,0.0,25.33,0.0,0.0,0.0,0.0,45.56,0.0,0.0,11.24,0.0,0.0,0.0,47.85,0.0,2.66
692660701,2050,959,1091,0.0,23,936,132,0,194,0,0,0,0,499,0,0,111,0,0,0,14.1,0.0,20.73,0.0,0.0,0.0,0.0,53.31,0.0,0.0,11.86,0.0,0.0,0.0,53.22,0.0,2.46
692660702,2110,1050,1060,0.0,25,1025,167,0,249,0,0,0,0,448,0,0,161,0,0,0,16.29,0.0,24.29,0.0,0.0,0.0,0.0,43.71,0.0,0.0,15.71,0.0,0.0,0.0,50.24,0.0,2.44
692660703,1053,410,643,0.0,9,401,72,0,102,0,0,0,0,173,0,0,54,0,0,0,17.96,0.0,25.44,0.0,0.0,0.0,0.0,43.14,0.0,0.0,13.47,0.0,0.0,0.0,61.06,0.0,2.24
692660801,1765,836,929,0.0,25,811,101,0,150,0,0,0,0,430,0,0,130,0,0,0,12.45,0.0,18.5,0.0,0.0,0.0,0.0,53.02,0.0,0.0,16.03,0.0,0.0,0.0,52.63,0.0,3.08
692660901,1001,531,470,0.0,15,516,88,0,120,0,0,0,0,242,0,0,66,0,0,0,17.05,0.0,23.26,0.0,0.0,0.0,0.0,46.9,0.0,0.0,12.79,0.0,0.0,0.0,46.95,0.0,2.91
692660902,3198,1429,1769,0.0,43,1386,225,0,372,0,0,0,0,611,0,0,178,0,0,0,16.23,0.0,26.84,0.0,0.0,0.0,0.0,44.08,0.0,0.0,12.84,0.0,0.0,0.0,55.32,0.0,3.1
692660903,1056,506,550,0.0,15,491,82,0,147,0,0,0,0,208,0,0,54,0,0,0,16.7,0.0,29.94,0.0,0.0,0.0,0.0,42.36,0.0,0.0,11.0,0.0,0.0,0.0,52.08,0.0,3.05
692661001,1986,933,1053,0.0,25,908,147,0,195,0,0,0,0,442,0,0,124,0,0,0,16.19,0.0,21.48,0.0,0.0,0.0,0.0,48.68,0.0,0.0,13.66,0.0,0.0,0.0,53.02,0.0,2.75
692661002,2097,991,1106,0.0,30,961,141,0,255,0,0,0,0,428,0,0,137,0,0,0,14.67,0.0,26.53,0.0,0.0,0.0,0.0,44.54,0.0,0.0,14.26,0.0,0.0,0.0,52.74,0.0,3.12
692661101,1950,922,1028,0.0,14,908,129,0,208,0,0,0,0,418,0,0,153,0,0,0,14.21,0.0,22.91,0.0,0.0,0.0,0.0,46.04,0.0,0.0,16.85,0.0,0.0,0.0,52.72,0.0,1.54
692661201,2360,1059,1301,0.0,19,1040,115,0,252,0,0,0,0,513,0,0,160,0,0,0,11.06,0.0,24.23,0.0,0.0,0.0,0.0,49.33,0.0,0.0,15.38,0.0,0.0,0.0,55.13,0.0,1.83
692661202,1186,534,652,0.0,6,528,71,0,139,0,0,0,0,236,0,0,82,0,0,0,13.45,0.0,26.33,0.0,0.0,0.0,0.0,44.7,0.0,0.0,15.53,0.0,0.0,0.0,54.97,0.0,1.14
692661203,901,433,468,0.0,10,423,53,0,113,0,0,0,0,198,0,0,59,0,0,0,12.53,0.0,26.71,0.0,0.0,0.0,0.0,46.81,0.0,0.0,13.95,0.0,0.0,0.0,51.94,0.0,2.36
692661204,1005,501,504,0.0,19,482,58,0,124,0,0,0,0,245,0,0,55,0,0,0,12.03,0.0,25.73,0.0,0.0,0.0,0.0,50.83,0.0,0.0,11.41,0.0,0.0,0.0,50.15,0.0,3.94
692661205,2843,1484,1359,0.0,42,1442,208,0,379,0,0,0,0,677,0,0,178,0,0,0,14.42,0.0,26.28,0.0,0.0,0.0,0.0,46.95,0.0,0.0,12.34,0.0,0.0,0.0,47.8,0.0,2.91
692661301,3191,1488,1703,0.0,37,1451,224,0,312,0,0,0,0,696,0,0,219,0,0,0,15.44,0.0,21.5,0.0,0.0,0.0,0.0,47.97,0.0,0.0,15.09,0.0,0.0,0.0,53.37,0.0,2.55
692661302,3059,1438,1621,0.0,31,1407,223,0,357,0,0,0,0,609,0,0,218,0,0,0,15.85,0.0,25.37,0.0,0.0,0.0,0.0,43.28,0.0,0.0,15.49,0.0,0.0,0.0,52.99,0.0,2.2
692661303,2946,1297,1649,0.0,25,1272,208,0,326,0,0,0,0,572,0,0,166,0,0,0,16.35,0.0,25.63,0.0,0.0,0.0,0.0,44.97,0.0,0.0,13.05,0.0,0.0,0.0,55.97,0.0,1.97
692661401,1709,846,863,0.0,26,820,149,0,230,0,0,0,0,353,0,0,88,0,0,0,18.17,0.0,28.05,0.0,0.0,0.0,0.0,43.05,0.0,0.0,10.73,0.0,0.0,0.0,50.5,0.0,3.17
692661402,1028,500,528,0.0,13,487,81,0,124,0,0,0,0,236,0,0,46,0,0,0,16.63,0.0,25.46,0.0,0.0,0.0,0.0,48.46,0.0,0.0,9.45,0.0,0.0,0.0,51.36,0.0,2.67
692661403,1159,608,551,0.0,6,602,67,0,150,0,0,0,0,296,0,0,89,0,0,0,11.13,0.0,24.92,0.0,0.0,0.0,0.0,49.17,0.0,0.0,14.78,0.0,0.0,0.0,47.54,0.0,1.0
692661404,852,382,470,0.0,5,377,62,0,103,0,0,0,0,163,0,0,49,0,0,0,16.45,0.0,27.32,0.0,0.0,0.0,0.0,43.24,0.0,0.0,13.0,0.0,0.0,0.0,55.16,0.0,1.33
692661501,2040,960,1080,0.0,25,935,145,0,237,0,0,0,0,406,0,0,147,0,0,0,15.51,0.0,25.35,0.0,0.0,0.0,0.0,43.42,0.0,0.0,15.72,0.0,0.0,0.0,52.94,0.0,2.67
692661502,2818,1289,1529,0.0,27,1262,187,0,349,0,0,0,0,566,0,0,160,0,0,0,14.82,0.0,27.65,0.0,0.0,0.0,0.0,44.85,0.0,0.0,12.68,0.0,0.0,0.0,54.26,0.0,2.14
692661503,2332,1192,1140,0.0,17,1175,157,0,340,0,0,0,0,558,0,0,120,0,0,0,13.36,0.0,28.94,0.0,0.0,0.0,0.0,47.49,0.0,0.0,10.21,0.0,0.0,0.0,48.89,0.0,1.45
692661601,2088,1019,1069,0.0,30,989,166,0,255,0,0,0,0,432,0,0,136,0,0,0,16.78,0.0,25.78,0.0,0.0,0.0,0.0,43.68,0.0,0.0,13.75,0.0,0.0,0.0,51.2,0.0,3.03
692661602,1074,483,591,0.0,12,471,55,0,96,0,0,0,0,248,0,0,72,0,0,0,11.68,0.0,20.38,0.0,0.0,0.0,0.0,52.65,0.0,0.0,15.29,0.0,0.0,0.0,55.03,0.0,2.55
692661701,770,306,464,0.0,16,290,44,0,56,0,0,0,0,135,0,0,55,0,0,0,15.17,0.0,19.31,0.0,0.0,0.0,0.0,46.55,0.0,0.0,18.97,0.0,0.0,0.0,60.26,0.0,5.52
692661702,2041,821,1220,0.0,22,799,128,0,186,0,0,0,0,382,0,0,103,0,0,0,16.02,0.0,23.28,0.0,0.0,0.0,0.0,47.81,0.0,0.0,12.89,0.0,0.0,0.0,59.77,0.0,2.75
692661703,2344,1088,1256,0.0,20,1068,158,0,312,0,0,0,0,439,0,0,159,0,0,0,14.79,0.0,29.21,0.0,0.0,0.0,0.0,41.1,0.0,0.0,14.89,0.0,0.0,0.0,53.58,0.0,1.87
692661704,997,441,556,0.0,14,427,96,0,64,0,0,0,0,202,0,0,65,0,0,0,22.48,0.0,14.99,0.0,0.0,0.0,0.0,47.31,0.0,0.0,15.22,0.0,0.0,0.0,55.77,0.0,3.28
692661801,1083,427,656,0.0,16,411,75,0,81,0,0,0,0,211,0,0,44,0,0,0,18.25,0.0,19.71,0.0,0.0,0.0,0.0,51.34,0.0,0.0,10.71,0.0,0.0,0.0,60.57,0.0,3.89
692661802,1119,526,593,0.0,11,515,105,0,106,0,0,0,0,216,0,0,88,0,0,0,20.39,0.0,20.58,0.0,0.0,0.0,0.0,41.94,0.0,0.0,17.09,0.0,0.0,0.0,52.99,0.0,2.14
692661803,1027,409,618,0.0,10,399,81,0,112,0,0,0,0,179,0,0,27,0,0,0,20.3,0.0,28.07,0.0,0.0,0.0,0.0,44.86,0.0,0.0,6.77,0.0,0.0,0.0,60.18,0.0,2.51
692661804,1128,575,553,0.0,5,570,123,0,127,0,0,0,0,249,0,0,71,0,0,0,21.58,0.0,22.28,0.0,0.0,0.0,0.0,43.68,0.0,0.0,12.46,0.0,0.0,0.0,49.02,0.0,0.88
692710101,1017,649,368,0.0,17,632,0,0,0,327,0,0,0,0,0,255,0,0,0,50,0.0,0.0,0.0,51.74,0.0,0.0,0.0,0.0,0.0,40.35,0.0,0.0,0.0,7.91,36.18,0.0,2.69
692710102,1911,1220,691,0.0,30,1190,0,0,0,595,0,0,0,0,0,465,0,0,0,130,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,39.08,0.0,0.0,0.0,10.92,36.16,0.0,2.52
692710103,1786,1156,630,0.0,27,1129,0,0,0,499,0,0,0,0,0,496,0,0,0,134,0.0,0.0,0.0,44.2,0.0,0.0,0.0,0.0,0.0,43.93,0.0,0.0,0.0,11.87,35.27,0.0,2.39
692710104,1867,1235,632,0.0,39,1196,0,0,0,576,0,0,0,0,0,496,0,0,0,124,0.0,0.0,0.0,48.16,0.0,0.0,0.0,0.0,0.0,41.47,0.0,0.0,0.0,10.37,33.85,0.0,3.26
692710105,1037,725,312,0.0,28,697,0,0,0,333,0,0,0,0,0,268,0,0,0,96,0.0,0.0,0.0,47.78,0.0,0.0,0.0,0.0,0.0,38.45,0.0,0.0,0.0,13.77,30.09,0.0,4.02
692730101,975,603,372,0.0,11,592,100,0,0,233,0,0,0,259,0,0,0,0,0,0,16.89,0.0,0.0,39.36,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,38.15,0.0,1.86
692730102,938,536,402,0.0,13,523,96,0,0,214,0,0,0,213,0,0,0,0,0,0,18.36,0.0,0.0,40.92,0.0,0.0,0.0,40.73,0.0,0.0,0.0,0.0,0.0,0.0,42.86,0.0,2.49
692730103,3159,2018,1141,0.0,45,1973,303,0,0,796,0,0,0,874,0,0,0,0,0,0,15.36,0.0,0.0,40.34,0.0,0.0,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,36.12,0.0,2.28
692730104,2968,1903,1065,0.0,46,1857,318,0,0,699,0,0,0,840,0,0,0,0,0,0,17.12,0.0,0.0,37.64,0.0,0.0,0.0,45.23,0.0,0.0,0.0,0.0,0.0,0.0,35.88,0.0,2.48
692750101,833,516,317,0.0,17,499,0,0,222,99,0,0,0,0,178,0,0,0,0,0,0.0,0.0,44.49,19.84,0.0,0.0,0.0,0.0,35.67,0.0,0.0,0.0,0.0,0.0,38.06,0.0,3.41
692750102,1594,928,666,0.0,27,901,0,0,341,163,0,0,0,0,397,0,0,0,0,0,0.0,0.0,37.85,18.09,0.0,0.0,0.0,0.0,44.06,0.0,0.0,0.0,0.0,0.0,41.78,0.0,3.0
692750103,629,377,252,0.0,13,364,0,0,189,63,0,0,0,0,112,0,0,0,0,0,0.0,0.0,51.92,17.31,0.0,0.0,0.0,0.0,30.77,0.0,0.0,0.0,0.0,0.0,40.06,0.0,3.57
692750104,1402,808,594,0.0,22,786,0,0,330,193,0,0,0,0,263,0,0,0,0,0,0.0,0.0,41.98,24.55,0.0,0.0,0.0,0.0,33.46,0.0,0.0,0.0,0.0,0.0,42.37,0.0,2.8
692750105,961,427,534,0.0,9,418,0,0,129,76,0,0,0,0,213,0,0,0,0,0,0.0,0.0,30.86,18.18,0.0,0.0,0.0,0.0,50.96,0.0,0.0,0.0,0.0,0.0,55.57,0.0,2.15
692750106,1615,1046,569,0.0,30,1016,0,0,508,226,0,0,0,0,282,0,0,0,0,0,0.0,0.0,50.0,22.24,0.0,0.0,0.0,0.0,27.76,0.0,0.0,0.0,0.0,0.0,35.23,0.0,2.95
692750107,998,542,456,0.0,19,523,0,0,224,91,0,0,0,0,208,0,0,0,0,0,0.0,0.0,42.83,17.4,0.0,0.0,0.0,0.0,39.77,0.0,0.0,0.0,0.0,0.0,45.69,0.0,3.63
692750108,2597,1575,1022,0.0,37,1538,0,0,624,286,0,0,0,0,628,0,0,0,0,0,0.0,0.0,40.57,18.6,0.0,0.0,0.0,0.0,40.83,0.0,0.0,0.0,0.0,0.0,39.35,0.0,2.41
692750109,884,584,300,0.0,14,570,0,0,272,100,0,0,0,0,198,0,0,0,0,0,0.0,0.0,47.72,17.54,0.0,0.0,0.0,0.0,34.74,0.0,0.0,0.0,0.0,0.0,33.94,0.0,2.46
692750110,1866,1011,855,0.0,47,964,0,0,407,145,0,0,0,0,412,0,0,0,0,0,0.0,0.0,42.22,15.04,0.0,0.0,0.0,0.0,42.74,0.0,0.0,0.0,0.0,0.0,45.82,0.0,4.88
692750111,967,569,398,0.0,26,543,0,0,269,78,0,0,0,0,196,0,0,0,0,0,0.0,0.0,49.54,14.36,0.0,0.0,0.0,0.0,36.1,0.0,0.0,0.0,0.0,0.0,41.16,0.0,4.79
692750112,2283,1335,948,0.0,53,1282,0,0,548,284,0,0,0,0,450,0,0,0,0,0,0.0,0.0,42.75,22.15,0.0,0.0,0.0,0.0,35.1,0.0,0.0,0.0,0.0,0.0,41.52,0.0,4.13
692830101,2166,1364,802,0.0,22,1342,0,0,624,0,0,0,0,0,0,438,0,0,0,280,0.0,0.0,46.5,0.0,0.0,0.0,0.0,0.0,0.0,32.64,0.0,0.0,0.0,20.86,37.03,0.0,1.64
692830102,3321,2185,1136,0.0,40,2145,0,0,966,0,0,0,0,0,0,687,0,0,0,492,0.0,0.0,45.03,0.0,0.0,0.0,0.0,0.0,0.0,32.03,0.0,0.0,0.0,22.94,34.21,0.0,1.86
692830103,2073,1379,694,0.0,30,1349,0,0,601,0,0,0,0,0,0,497,0,0,0,251,0.0,0.0,44.55,0.0,0.0,0.0,0.0,0.0,0.0,36.84,0.0,0.0,0.0,18.61,33.48,0.0,2.22
692830104,958,683,275,0.0,16,667,0,0,329,0,0,0,0,0,0,226,0,0,0,112,0.0,0.0,49.33,0.0,0.0,0.0,0.0,0.0,0.0,33.88,0.0,0.0,0.0,16.79,28.71,0.0,2.4
692860101,5056,3091,1965,0.0,81,3010,0,0,0,1625,0,0,0,1048,0,337,0,0,0,0,0.0,0.0,0.0,53.99,0.0,0.0,0.0,34.82,0.0,11.2,0.0,0.0,0.0,0.0,38.86,0.0,2.69
692860102,1835,1172,663,0.0,43,1129,0,0,0,668,0,0,0,330,0,131,0,0,0,0,0.0,0.0,0.0,59.17,0.0,0.0,0.0,29.23,0.0,11.6,0.0,0.0,0.0,0.0,36.13,0.0,3.81
692860201,1089,542,547,0.0,10,532,0,0,0,204,0,0,0,272,0,56,0,0,0,0,0.0,0.0,0.0,38.35,0.0,0.0,0.0,51.13,0.0,10.53,0.0,0.0,0.0,0.0,50.23,0.0,1.88
692860202,1032,529,503,0.0,27,502,0,0,0,243,0,0,0,184,0,75,0,0,0,0,0.0,0.0,0.0,48.41,0.0,0.0,0.0,36.65,0.0,14.94,0.0,0.0,0.0,0.0,48.74,0.0,5.38
692860301,1470,775,695,0.0,18,757,0,0,0,293,0,0,0,392,0,72,0,0,0,0,0.0,0.0,0.0,38.71,0.0,0.0,0.0,51.78,0.0,9.51,0.0,0.0,0.0,0.0,47.28,0.0,2.38
692860302,801,405,396,0.0,7,398,0,0,0,117,0,0,0,252,0,29,0,0,0,0,0.0,0.0,0.0,29.4,0.0,0.0,0.0,63.32,0.0,7.29,0.0,0.0,0.0,0.0,49.44,0.0,1.76
692860303,1983,1102,881,0.0,33,1069,0,0,0,501,0,0,0,454,0,114,0,0,0,0,0.0,0.0,0.0,46.87,0.0,0.0,0.0,42.47,0.0,10.66,0.0,0.0,0.0,0.0,44.43,0.0,3.09
692860304,1025,530,495,0.0,16,514,0,0,0,234,0,0,0,222,0,58,0,0,0,0,0.0,0.0,0.0,45.53,0.0,0.0,0.0,43.19,0.0,11.28,0.0,0.0,0.0,0.0,48.29,0.0,3.11
692860401,682,369,313,0.0,9,360,0,0,0,159,0,0,0,159,0,42,0,0,0,0,0.0,0.0,0.0,44.17,0.0,0.0,0.0,44.17,0.0,11.67,0.0,0.0,0.0,0.0,45.89,0.0,2.5
692860402,941,471,470,0.0,14,457,0,0,0,196,0,0,0,199,0,62,0,0,0,0,0.0,0.0,0.0,42.89,0.0,0.0,0.0,43.54,0.0,13.57,0.0,0.0,0.0,0.0,49.95,0.0,3.06
692860501,3186,1939,1247,0.0,50,1889,0,0,0,846,0,0,0,771,0,272,0,0,0,0,0.0,0.0,0.0,44.79,0.0,0.0,0.0,40.82,0.0,14.4,0.0,0.0,0.0,0.0,39.14,0.0,2.65
692860502,941,471,470,0.0,14,457,0,0,0,196,0,0,0,199,0,62,0,0,0,0,0.0,0.0,0.0,42.89,0.0,0.0,0.0,43.54,0.0,13.57,0.0,0.0,0.0,0.0,49.95,0.0,3.06
692890000,3454,2256,1198,0.0,43,2213,0,0,341,1872,0,0,0,0,0,0,0,0,0,0,0.0,0.0,15.41,84.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.68,0.0,1.94
692900101,672,299,373,0.0,8,291,35,0,108,0,0,0,0,148,0,0,0,0,0,0,12.03,0.0,37.11,0.0,0.0,0.0,0.0,50.86,0.0,0.0,0.0,0.0,0.0,0.0,55.51,0.0,2.75
692900102,1186,562,624,0.0,15,547,49,0,260,0,0,0,0,238,0,0,0,0,0,0,8.96,0.0,47.53,0.0,0.0,0.0,0.0,43.51,0.0,0.0,0.0,0.0,0.0,0.0,52.61,0.0,2.74
692900103,919,537,382,0.0,19,518,83,0,230,0,0,0,0,205,0,0,0,0,0,0,16.02,0.0,44.4,0.0,0.0,0.0,0.0,39.58,0.0,0.0,0.0,0.0,0.0,0.0,41.57,0.0,3.67
692900104,871,424,447,0.0,12,412,55,0,200,0,0,0,0,157,0,0,0,0,0,0,13.35,0.0,48.54,0.0,0.0,0.0,0.0,38.11,0.0,0.0,0.0,0.0,0.0,0.0,51.32,0.0,2.91
692900105,2249,1059,1190,0.0,25,1034,120,0,422,0,0,0,0,492,0,0,0,0,0,0,11.61,0.0,40.81,0.0,0.0,0.0,0.0,47.58,0.0,0.0,0.0,0.0,0.0,0.0,52.91,0.0,2.42
692900201,3184,1750,1434,0.0,43,1707,276,0,679,0,0,0,0,752,0,0,0,0,0,0,16.17,0.0,39.78,0.0,0.0,0.0,0.0,44.05,0.0,0.0,0.0,0.0,0.0,0.0,45.04,0.0,2.52
692900202,1973,1212,761,0.0,33,1179,131,0,624,0,0,0,0,424,0,0,0,0,0,0,11.11,0.0,52.93,0.0,0.0,0.0,0.0,35.96,0.0,0.0,0.0,0.0,0.0,0.0,38.57,0.0,2.8
692900301,3963,2293,1670,0.0,51,2242,347,0,1081,0,0,0,0,814,0,0,0,0,0,0,15.48,0.0,48.22,0.0,0.0,0.0,0.0,36.31,0.0,0.0,0.0,0.0,0.0,0.0,42.14,0.0,2.27
692900302,871,424,447,0.0,12,412,55,0,200,0,0,0,0,157,0,0,0,0,0,0,13.35,0.0,48.54,0.0,0.0,0.0,0.0,38.11,0.0,0.0,0.0,0.0,0.0,0.0,51.32,0.0,2.91
